model,model_index,start_id,start_kind,start_seed,initial_parameters_log
STD_6R4C_three_masses_plus_shunts,17,17,log_uniform_within_published_bounds,3466030376.0,"[1.8719935782965003,3.4959802398681834,-6.001167478880351,-6.195314009189505,-8.406646082725194,1.2735136592213987,8.50497170380354,21.90975708592355,15.470872055008229,11.837482220497595,-0.6671352918242412]"
STD_6R4C_three_masses_plus_shunts,17,18,log_uniform_within_published_bounds,2826454314.0,"[2.474982914818593,3.2912704836099973,-9.274489629244652,2.9842802315722636,4.167871621237847,3.56246508444611,12.540515405968986,19.15306789121911,20.65227143853381,8.317896532222173,-14.467617126585822]"
STD_6R4C_three_masses_plus_shunts,17,19,log_uniform_within_published_bounds,529980437.0,"[-8.320624551140483,-3.191044486918133,-1.701071767522354,-2.774959171841922,-6.758888703972964,-0.3999257665871969,21.920767775830967,12.53612685174814,22.20446190837327,11.682636191833206,-2.795619319851294]"
STD_6R4C_three_masses_plus_shunts,17,20,log_uniform_within_published_bounds,121698674.0,"[4.488212136344401,-9.73849167577874,-9.009623753251457,-5.650695119308875,0.9025499991889916,0.37382979865172494,15.72222428074534,9.40065577060675,24.78601320503796,16.365274085953267,1.5555880177197174]"
STD_6R4C_three_masses_plus_shunts,17,21,log_uniform_within_published_bounds,1367708623.0,"[-0.9941588467349192,-5.545813107937105,-8.67855638053134,4.204850578905088,-3.655937208047612,-9.859929320169979,20.004994797314488,13.716881412509494,19.2813761655984,19.129038455313008,-11.181748519805703]"
STD_6R4C_three_masses_plus_shunts,17,22,log_uniform_within_published_bounds,452509315.0,"[-9.325432809974124,3.951165434193113,-6.559323324572146,4.8820006097793875,0.36959835066701885,3.393786760235951,16.542828227280502,19.24572183680956,23.804124704813777,22.737438787398315,-8.769548372454496]"
STD_6R4C_three_masses_plus_shunts,17,23,log_uniform_within_published_bounds,4224495255.0,"[0.09042825089570883,-0.5008348119217381,-3.9960457631188993,-5.218743267132234,1.2995088852060128,-0.11853361837978404,16.786934396530494,16.70915902842468,20.665401065188615,10.930196574514797,-15.685046951598625]"
STD_6R4C_three_masses_plus_shunts,17,24,log_uniform_within_published_bounds,1280038842.0,"[4.035336425163219,-9.955633509007665,-6.690066840789691,1.7200105619607644,-8.25175129843974,-5.091383657517964,18.74144423733517,21.26098207019727,12.225950234289472,19.20975789486967,-14.358486961150817]"
STD_6R4C_three_masses_plus_shunts,17,25,log_uniform_within_published_bounds,981456086.0,"[-7.814219585346823,-9.524087857874623,-7.248284622168377,0.3994414818109213,0.5959431155158548,-4.3946689059026225,8.055634293035029,23.54312607825452,13.263049040672419,17.389409950370176,-19.642947989807187]"
STD_6R4C_three_masses_plus_shunts,17,26,log_uniform_within_published_bounds,3521290182.0,"[-4.1567630402121925,1.673297182357942,-2.9990281613998633,1.9019737816918045,3.5509003628975737,-2.7806626428240424,10.339069056673122,10.80925915320379,12.323070690745077,15.870865008364982,-0.326154983693705]"
STD_6R4C_three_masses_plus_shunts,17,27,log_uniform_within_published_bounds,4097211262.0,"[-4.344834841332178,-8.852263889457033,-8.51322798382262,-2.24225000021653,-9.794807712190961,-3.7239022790835277,17.328700458108976,22.550051691766846,8.90580549776651,8.94293169908482,-4.434980203297119]"
STD_6R4C_three_masses_plus_shunts,17,28,log_uniform_within_published_bounds,4062740597.0,"[4.9170438461728185,4.7492456166197385,-2.0367152352504236,3.5542322483410054,-0.8635557116453683,4.6789425990738085,18.457778998991966,9.197776098164585,14.772062510092374,20.27952351906264,-14.777637874540943]"
STD_6R4C_three_masses_plus_shunts,17,29,log_uniform_within_published_bounds,3327672095.0,"[0.8238438487604807,-9.462060973215582,2.1954189200194207,4.727001137062878,-3.2228815888383346,-9.724975225450802,18.652619709877058,17.224717300539222,10.71524125885513,12.641299075177653,-9.140542198298466]"
STD_6R4C_three_masses_plus_shunts,17,30,log_uniform_within_published_bounds,1457535443.0,"[1.8641609844051956,2.073274328140487,-3.104739535047793,-6.2616434744291904,-2.018760956484819,-7.521721538071038,21.1459204702292,10.313330669810647,10.390563511269082,15.87739795716139,1.6066578654269499]"
STD_6R4C_three_masses_plus_shunts,17,31,log_uniform_within_published_bounds,2306270794.0,"[2.480410064172885,-1.0426489747378884,-1.8221512938273765,2.7152424857475914,-9.580043433377774,-5.8561444957203825,19.109174436702226,10.032726629566426,16.96313466733676,13.607293865774086,-8.039358342133767]"
STD_6R4C_three_masses_plus_shunts,17,32,log_uniform_within_published_bounds,2439660659.0,"[2.9583697790171666,-9.745411039468909,-0.5349330691301866,-3.8504955129705145,-3.8386252881197516,-5.185247755271038,17.592367355573614,16.404438766116094,11.840214486061493,24.0046722333155,-9.432650549433921]"
STD_7R5C_four_masses_plus_shunts,18,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]"
STD_7R5C_four_masses_plus_shunts,18,2,log_uniform_within_published_bounds,866049890.0,"[-1.821978690383622,-4.846755982547457,-7.517801305622952,-4.596977593618237,0.09703640227067467,-0.9239148953586813,-5.3792406031408255,23.359960136159625,11.437777667559196,20.110669731041977,24.441320528195963,17.844660934071136,-16.129071244818856]"
STD_7R5C_four_masses_plus_shunts,18,3,log_uniform_within_published_bounds,840818300.0,"[1.7877650005999879,-8.20678560446352,-2.792729865499644,-7.652789519885899,-3.9597161281308297,0.6656415463898906,-8.597650721314826,8.147087910936404,21.018002101587566,15.565905016659167,24.050908512281946,13.35540023761487,-3.3420894625781017]"
STD_7R5C_four_masses_plus_shunts,18,4,log_uniform_within_published_bounds,1171200351.0,"[-2.327251571574145,-4.743036793041686,-8.481904967674424,-3.4023268832376434,-8.863748286131887,-0.2263260550296664,-9.008513934492672,13.763809522664076,10.276593294340048,21.35489277254085,14.895850452724341,10.557463190650582,-8.358334253417878]"
STD_7R5C_four_masses_plus_shunts,18,5,log_uniform_within_published_bounds,3442346857.0,"[-6.639849178857639,0.49001280800512603,1.7513771971136673,1.5646147507267614,-1.090660585920478,2.3681384116743835,-2.8061381152765668,18.529438344875,10.098101026705265,12.070653743520513,9.06199870408777,24.53423272372333,-16.115326101542582]"
STD_7R5C_four_masses_plus_shunts,18,6,log_uniform_within_published_bounds,1239435762.0,"[-3.850443502182305,-8.6666978592539,0.6112125614250807,-6.507707749587762,-8.560978810281082,-0.19848855766513118,0.9778306278224882,21.68603840428483,21.236186788421428,22.04924991135084,19.486038933692743,16.877098902234025,-10.853268748315404]"
STD_7R5C_four_masses_plus_shunts,18,7,log_uniform_within_published_bounds,860613553.0,"[-7.485648605387498,-0.03826253791517331,-8.212592651960728,-0.6493949033765922,3.838206724661001,3.1475395997137703,2.442503492538334,20.11781303508687,12.155308126980215,23.413054768195696,21.303013236496955,10.991288436258943,1.1394291200152686]"
STD_7R5C_four_masses_plus_shunts,18,8,log_uniform_within_published_bounds,4026268778.0,"[4.854411214561388,-4.153123237025116,4.050696449801162,-4.007453075783185,-1.146263292066946,4.886452830502133,3.780521132052778,18.644417940489802,15.084395227265418,16.726834659686077,10.710993463313462,18.569468609324467,1.3739986395824708]"
STD_7R5C_four_masses_plus_shunts,18,9,log_uniform_within_published_bounds,2378145375.0,"[-9.10529751870657,-3.457642361996239,-4.542992106856608,-0.26127234608651584,-9.440266525531914,4.075965475278933,-4.079182214729996,15.715256338459932,17.473607738275113,24.026102313913846,24.807103761176702,24.601781869816193,-0.5871892080507024]"
STD_7R5C_four_masses_plus_shunts,18,10,log_uniform_within_published_bounds,3688960384.0,"[-1.770934738075061,4.612312005372113,-1.3301382005669993,0.5009649833942227,-3.6639505553357603,-9.453772303920028,0.24043738289117833,13.77570735831165,10.621076714595231,22.639807663485882,13.800945183058458,19.766058373354497,-16.76244746774605]"
STD_7R5C_four_masses_plus_shunts,18,11,log_uniform_within_published_bounds,3226965003.0,"[-2.2676809993463394,0.026193793266765297,-9.962323714362494,2.196147691208564,-8.00253708229544,1.467247818291888,4.549539046726146,12.381820243465901,17.387725311621306,11.211619372432036,12.901234553154797,9.984361791790702,-17.533327679850654]"
STD_7R5C_four_masses_plus_shunts,18,12,log_uniform_within_published_bounds,3208856200.0,"[1.3745536367612274,-2.0209438624270524,-6.1477180728795275,-0.23897931687579366,1.4905004332787666,-6.078035560922631,-6.803595654936542,18.810010295395593,17.61309235079535,17.158651184694648,23.774345091617995,16.854956924055358,-3.928627641209843]"
STD_7R5C_four_masses_plus_shunts,18,13,log_uniform_within_published_bounds,3747848453.0,"[-8.543696726106939,-5.261928546836283,-7.698620132023183,2.0828698331126834,-1.4928081780546325,-4.330560856167741,-0.7581723380672898,15.928901978608796,24.754186299129803,13.80411491822156,9.822892838972727,21.197447244964714,-9.02907127823481]"
STD_7R5C_four_masses_plus_shunts,18,14,log_uniform_within_published_bounds,775321752.0,"[-2.232738860038819,3.7905309382757366,-4.378616307441109,-3.5664143545578826,-8.448286914246847,2.8276716361985503,-4.484168486317099,8.34536309952649,15.291216957188471,16.456966764254645,15.562643273118217,9.307865495543654,-12.87271136160835]"
STD_7R5C_four_masses_plus_shunts,18,15,log_uniform_within_published_bounds,3031717261.0,"[-5.3360194885279535,-2.4366153680365095,-4.248555678333501,-1.7751360136064616,-0.6755659324206569,-8.38910293737359,-8.39328930220045,12.6361895014796,17.195288999262075,9.377609586119661,10.804758556429103,24.782860926107936,-11.159419821582324]"
STD_7R5C_four_masses_plus_shunts,18,16,log_uniform_within_published_bounds,3953565043.0,"[4.319304546916907,-2.391340765933948,-2.5711894182038355,-7.6041075698058815,1.012679014471333,4.2821869185278025,-8.793454958366324,15.845075214835642,11.12579672911696,12.253375834356657,13.61661933685254,22.80299459052275,-10.613219237085428]"
STD_7R5C_four_masses_plus_shunts,18,17,log_uniform_within_published_bounds,1863423136.0,"[-6.794927494557902,1.8895560514691958,3.5567219223533524,0.28843575670696175,-2.9554701434414445,0.23415231641529566,-2.695420051307104,19.321784244892875,22.161730475017265,20.884465418071414,22.11893745513154,16.34448439786732,-7.474513552196502]"
STD_7R5C_four_masses_plus_shunts,18,18,log_uniform_within_published_bounds,3034921569.0,"[-0.5883507780904687,-2.8125326218280797,-0.47700348204278953,-8.337478356679389,-4.4494200075126065,-3.925711009179925,-6.136838222199127,11.109891529635501,20.5168928483129,21.307865745299896,18.045738945276497,16.93605733433546,-7.20630003316108]"
STD_7R5C_four_masses_plus_shunts,18,19,log_uniform_within_published_bounds,1929078384.0,"[3.1485500989824633,-5.835537116903598,4.497808339703962,4.259586265260037,0.7394949039333483,0.11764929108046296,-2.2124967157258695,9.236172845221214,17.901863849465645,17.969030218127063,17.80455396969345,13.483171377434449,-10.411051866032082]"
STD_7R5C_four_masses_plus_shunts,18,20,log_uniform_within_published_bounds,771785159.0,"[-6.757153842349635,-2.1883877375043514,-4.33503930273682,-6.776535116378933,-4.73119890209034,4.661550009643886,-2.751189996433647,14.674849108226802,20.70255914565613,15.541576078610333,19.623236332305154,15.619860684960546,-11.941671333241244]"
STD_7R5C_four_masses_plus_shunts,18,21,log_uniform_within_published_bounds,3531448035.0,"[-7.526537108518544,1.8717735937003184,-9.315172117965588,-6.233984023725162,-3.934682415729622,-7.968128207596994,-9.98940329386737,16.625703606673916,14.828311583838186,13.772515189193463,21.25976787023682,9.68764609580936,-7.418877793073415]"
STD_7R5C_four_masses_plus_shunts,18,22,log_uniform_within_published_bounds,4097441080.0,"[-4.184323672105364,-4.152680427717934,-3.0109655341809187,0.7422929183455764,-5.844645794982672,-0.7767944842853396,1.7430485795695851,20.693735791229045,14.044925069269752,14.067286704193911,9.076561127484705,9.444383777049602,-15.41645758237742]"
STD_7R5C_four_masses_plus_shunts,18,23,log_uniform_within_published_bounds,3417185898.0,"[-3.9517748587856403,-5.560764274526743,-1.709483585832384,3.7986522353366468,-2.1996205252865675,-5.244013570626851,-8.803043020263816,20.058671300357098,15.315295422742079,16.723451409669547,14.959244779832822,15.210275599172764,-12.395612627338322]"
STD_7R5C_four_masses_plus_shunts,18,24,log_uniform_within_published_bounds,1079429029.0,"[0.8827254259546802,-7.299771036121656,-1.6339325299365086,-2.966722889760823,-2.542724658655584,-3.329426862852748,4.1008365590708955,19.034181743912686,20.87358665801645,21.70030351105465,12.509665666085835,22.65555503525851,-5.9662701564146925]"
STD_7R5C_four_masses_plus_shunts,18,25,log_uniform_within_published_bounds,3748403077.0,"[1.7805040926536577,1.029902273122067,1.879930645009802,0.43359921208918983,0.22648935954740956,1.9906442945499379,-7.952675377988488,22.88193841419318,15.273800817511301,9.364546334765052,10.714387182586627,15.288718311670031,-3.6566964835588145]"
STD_7R5C_four_masses_plus_shunts,18,26,log_uniform_within_published_bounds,2344277089.0,"[3.0737846116267367,-4.24012005612826,-8.594250183714394,-9.703211494083995,-3.7106674591433055,-0.45606991714674194,-0.13951032400736096,10.124692927049605,24.678184179634115,12.819409248080433,12.069411089155851,16.910059376917324,-7.538482989390959]"
STD_7R5C_four_masses_plus_shunts,18,27,log_uniform_within_published_bounds,1838140084.0,"[-6.4457858723573676,2.1274064773863177,-6.137473132259093,-4.113168567814281,1.5332435145939716,-9.585312904479709,-0.336486996026391,23.45631854429314,13.479723155917448,18.240174314318764,17.73989474097852,11.212610149417003,-7.712286846231297]"
STD_7R5C_four_masses_plus_shunts,18,28,log_uniform_within_published_bounds,4217902046.0,"[3.477301473966163,-0.9731160805172845,-4.778702570399783,-9.366663792920521,-4.88265545139625,-0.42296728022523133,-8.64463819904959,16.729439347978612,9.828402077710544,20.886184560275396,23.338471028408918,9.840486625142965,-15.301300236113443]"
STD_7R5C_four_masses_plus_shunts,18,29,log_uniform_within_published_bounds,146111871.0,"[-7.554195233503895,-3.454876988121624,2.366489369124217,-9.616110762661606,3.692101150315267,4.931092836300671,-9.03744312482287,23.487490009926717,11.878042240427728,11.76290193409633,15.923895848837326,15.217015034714896,-5.48421787023646]"
STD_7R5C_four_masses_plus_shunts,18,30,log_uniform_within_published_bounds,4228863779.0,"[-0.6401855968745416,3.617200403582798,-1.9916069861077634,-6.961927589794206,-2.943461590225313,-3.2550974628549953,-1.7441533533025186,15.740925512884253,10.751820881294437,24.70424835976145,21.756884731502545,10.483852762158678,-10.129447913204904]"
STD_7R5C_four_masses_plus_shunts,18,31,log_uniform_within_published_bounds,324008810.0,"[-8.286561127646081,2.375714052907382,-2.8236082068640833,-3.813030831007902,-9.682993648177087,3.937386167382005,2.037981288440079,16.13394172330011,20.713850244670716,20.587093205532774,10.881732302739572,9.004923407949637,-14.64112870139514]"
STD_7R5C_four_masses_plus_shunts,18,32,log_uniform_within_published_bounds,732556387.0,"[-3.1413412578660234,-1.289218287257988,-2.3336357753649297,-4.185044323109044,-9.307979587902368,-3.383837503993502,-6.306457307150804,21.759107223220866,10.594755423052886,20.11985091123406,16.080349036447366,20.697143209767248,-14.890518533078135]"
